številka izvajalca;šifra nadrejenega;šifra osnovni;šifra podrejeni;šifra lokacije;naziv organizacije (pravne osebe);dodatni naziv;naslov - ulica in hišna številka;naslov - pošta;šifra VZD;naziv VZD;šifra pravnega statusa izvajalca;opis pravnega statusa izvajalca;šifra tipa izvajalca;opis tipa izvajalca;šifra občine;ime občine;šifra ZZV;izberi 1 za izvajalec samo 1X;število vrstic (VZD-jev) pri posameznemu izvajalcu
04910;;04910;;00;SŠ JESENICE;;ULICA BRATOV RUPAR 2;4270 JESENICE;711;Srednješolsko poklicno in strokovno izobraževanje;1;JAVNI ZAVOD;11;IZOBRAŽEVALNE USTANOVE;041;JESENICE;4;1;1
04912;;04912;;00;VRTEC JESENICE;;CESTA CIRILA TAVČARJA 3 A;4270 JESENICE;708;Predšolska vzgoja;1;JAVNI ZAVOD;20;OSTALO;041;JESENICE;4;1;1
04913;;04913;;00;DOM DR. JANKA BENEDIKA RADOVLJICA;;ŠERCERJEVA ULICA 35;4240 RADOVLJICA;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;102;RADOVLJICA;4;1;1
04915;;04915;;00;KRANJSKI VRTCI;;ULICA NIKOLE TESLE 2;4000 KRANJ;708;Predšolska vzgoja;1;JAVNI ZAVOD;20;OSTALO;052;KRANJ;4;1;1
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;506;Delovna terapija;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;1;6
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;507;Fizioterapija;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;0;6
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;510;Patronažno varstvo;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;0;6
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;544;Zdravstvena nega v drugih dejavnostih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;0;6
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;602;Dnevno varstvo v socialnovarstvenih zavodih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;0;6
04916;;04916;;00;DOM UPOKOJENCEV KRANJ;;CESTA 1. MAJA 59;4000 KRANJ;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;052;KRANJ;4;0;6
04921;;04921;;00;DOM STAREJŠIH OBČANOV PREDDVOR;;POTOČE 2;4205 PREDDVOR;602;Dnevno varstvo v socialnovarstvenih zavodih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;095;PREDDVOR;4;1;4
04921;;04921;;00;DOM STAREJŠIH OBČANOV PREDDVOR;;POTOČE 2;4205 PREDDVOR;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;095;PREDDVOR;4;0;4
04921;;04921;;01;DOM STAREJŠIH OBČANOV PREDDVOR;LOKACIJA NAKLO;STARA CESTA 63;4202 NAKLO;602;Dnevno varstvo v socialnovarstvenih zavodih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;082;NAKLO;4;0;4
04921;;04921;;01;DOM STAREJŠIH OBČANOV PREDDVOR;LOKACIJA NAKLO;STARA CESTA 63;4202 NAKLO;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;082;NAKLO;4;0;4
04927;;04927;;00;CSS ŠKOFJA LOKA;;STARA LOKA 31;4220 ŠKOFJA LOKA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;122;ŠKOFJA LOKA;4;1;2
04927;;04927;;00;CSS ŠKOFJA LOKA;;STARA LOKA 31;4220 ŠKOFJA LOKA;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;122;ŠKOFJA LOKA;4;0;2
04931;;04931;;00;DOM PETRA UZARJA;;ROČEVNICA 58;4290 TRŽIČ;602;Dnevno varstvo v socialnovarstvenih zavodih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;131;TRŽIČ;4;1;2
04931;;04931;;00;DOM PETRA UZARJA;;ROČEVNICA 58;4290 TRŽIČ;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;131;TRŽIČ;4;0;2
04934;;04934;;00;DOM UPOKOJENCEV DR. FRANCETA BERGELJA, JESENICE;;ULICA STANETA BOKALA 4;4270 JESENICE;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;041;JESENICE;4;1;1
04936;;04936;;00;SAVA TIRES D.O.O. KRANJ;;ŠKOFJELOŠKA CESTA 6;4000 KRANJ;546;Javno zdravje v drugih dejavnostih;4;OSTALO;20;OSTALO;052;KRANJ;4;1;1
04950;;04950;;00;ZAVOD REVITA;;HRASTJE 30;4000 KRANJ;218;Nevrologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;052;KRANJ;4;1;1
04965;;04965;;00;AZUR, ZDRAVSTVENI ZAVOD;;ŽELEZNIŠKA ULICA 5;4248 LESCE;218;Nevrologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;102;RADOVLJICA;4;1;2
04965;;04965;;00;AZUR, ZDRAVSTVENI ZAVOD;;ŽELEZNIŠKA ULICA 5;4248 LESCE;231;Radiologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;102;RADOVLJICA;4;0;2
04968;;04968;;00;CUDV RADOVLJICA;;CESTA NA JEZERCA 17;4240 RADOVLJICA;602;Dnevno varstvo v socialnovarstvenih zavodih;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;102;RADOVLJICA;4;1;2
04968;;04968;;00;CUDV RADOVLJICA;;CESTA NA JEZERCA 17;4240 RADOVLJICA;644;Zdravstvena nega v dejavnosti nastanitvenih ustanov za bolniško nego;1;JAVNI ZAVOD;07;SOCIALNI ZAVOD;102;RADOVLJICA;4;0;2
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;105;Gastroenterologija v bolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;1;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;111;Kardiologija in vaskularna medicina v bolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;131;Radiologija v bolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;139;Urologija v bolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;143;Lekarniška dejavnost v bolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;205;Gastroenterologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;206;Ginekologija in porodništvo v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;209;Interna medicina v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;222;Ortopedska kirurgija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;231;Radiologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;239;Urologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;249;Endokrinologija, diabetologija in tireologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;505;Medicinska biokemija;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;00;DIAGNOSTIČNI CENTER BLED D.O.O.;;POD SKALO 4;4260 BLED;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;2;ZASEBNI ZAVOD;04;SPECIALNA BOLNIŠNICA;003;BLED;4;0;19
04970;;04970;;01;DIAGNOSTIČNI CENTER BLED LOK.1;;PERIČEVA 37;1000 LJUBLJANA;205;Gastroenterologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;061;LJUBLJANA;5;0;19
04970;;04970;;01;DIAGNOSTIČNI CENTER BLED LOK.1;;PERIČEVA 37;1000 LJUBLJANA;209;Interna medicina v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;061;LJUBLJANA;5;0;19
04970;;04970;;01;DIAGNOSTIČNI CENTER BLED LOK.1;;PERIČEVA 37;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;061;LJUBLJANA;5;0;19
04970;;04970;;01;DIAGNOSTIČNI CENTER BLED LOK.1;;PERIČEVA 37;1000 LJUBLJANA;239;Urologija v specialistični zunajbolnišnični dejavnosti;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;061;LJUBLJANA;5;0;19
04970;;04970;;01;DIAGNOSTIČNI CENTER BLED LOK.1;;PERIČEVA 37;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;2;ZASEBNI ZAVOD;02;SPECIALISTIČNA AMBULANTA;061;LJUBLJANA;5;0;19
04987;;04987;;00;STRIPYDENT, D.O.O., ŽIROVNICA;;MOSTE 77 A;4274 ŽIROVNICA;404;Splošno zobozdravstvo;2;ZASEBNI ZAVOD;01;OSNOVNO ZDRAVSTVO;192;ŽIROVNICA;4;1;2
04987;;04987;;00;STRIPYDENT, D.O.O., ŽIROVNICA;;MOSTE 77 A;4274 ŽIROVNICA;714;Zobotehnika;2;ZASEBNI ZAVOD;01;OSNOVNO ZDRAVSTVO;192;ŽIROVNICA;4;0;2
04992;;04992;;00;ROZMAN LOGAR MERI MAG. FARM. - LEKARNA DETELJICA;;DETELJICA 10;4290 TRŽIČ;743;Lekarniška dejavnost;3;ZASEBNI ZDR.DELAVEC;05;LEKARNA;131;TRŽIČ;4;1;1
04995;;04995;;00;PRIMOŽIČ TAVČAR JANKA, MAG.FARM. LEKARNA MESTO - 37;;SPODNJI TRG 8;4220 ŠKOFJA LOKA;743;Lekarniška dejavnost;3;ZASEBNI ZDR.DELAVEC;05;LEKARNA;122;ŠKOFJA LOKA;4;1;1
05010;;05010;;01;RDEČI KRIŽ SLOVENIJE - ZVEZA ZDRUŽENJ;MLAD.ZDRAVILIŠČA IN LETOVIŠČA RKS DEBELI RTIČ ANKARAN;JADRANSKA CESTA 73;6280 ANKARAN - ANCARANO;104;Fizikalna in rehabilitacijska medicina v bolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;1;4
05010;;05010;;01;RDEČI KRIŽ SLOVENIJE - ZVEZA ZDRUŽENJ;MLAD.ZDRAVILIŠČA IN LETOVIŠČA RKS DEBELI RTIČ ANKARAN;JADRANSKA CESTA 73;6280 ANKARAN - ANCARANO;204;Fizikalna in rehabilitacijska medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;4
05010;;05010;;01;RDEČI KRIŽ SLOVENIJE - ZVEZA ZDRUŽENJ;MLAD.ZDRAVILIŠČA IN LETOVIŠČA RKS DEBELI RTIČ ANKARAN;JADRANSKA CESTA 73;6280 ANKARAN - ANCARANO;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;4
05010;;05010;;01;RDEČI KRIŽ SLOVENIJE - ZVEZA ZDRUŽENJ;MLAD.ZDRAVILIŠČA IN LETOVIŠČA RKS DEBELI RTIČ ANKARAN;JADRANSKA CESTA 73;6280 ANKARAN - ANCARANO;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;4
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;229;Pnevmologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;1;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;249;Endokrinologija, diabetologija in tireologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;301;Medicina dela, prometa in športa;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;338;Urgentna medicina v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;401;Čeljustna in zobna ortopedija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;446;Javno zdravje v zobozdravstveni dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;544;Zdravstvena nega v drugih dejavnostih;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;00;ZD GROSUPLJE;;POD GOZDOM CESTA I 14;1290 GROSUPLJE;714;Zobotehnika;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;02;ZD GROSUPLJE;AMBULANTA DOBREPOLJE;VIDEM 37 A;1312 VIDEM - DOBREPOLJE;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;020;DOBREPOLJE;5;0;23
05750;;05750;;04;ZDRAVSTVENI DOM GROSUPLJE;LOKACIJA VIDEM-DOBREPOLJE;ZAVOD PONIKVE;1312 VIDEM - DOBREPOLJE;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;020;DOBREPOLJE;5;0;23
05750;;05750;;05;ZDRAVSTVENI DOM GROSUPLJE;LOKACIJA OB GROSUPELJŠČICI;OB GROSUPELJŠČICI 28;1290 GROSUPLJE;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;09;ZDRAVSTVENI DOM GROSUPLJE;LOKACIJA O.Š.ŠMARJE;ŠMARJE SAP;1293 ŠMARJE - SAP;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;032;GROSUPLJE;5;0;23
05750;;05750;;11;ZDRAVSTVENI DOM GROSUPLJE;ZAVOD SV.TEREZIJE-DOM UPOKOJENCEV;VIDEM 33A, VIDEM DOBREPOLJE;1312 VIDEM - DOBREPOLJE;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;020;DOBREPOLJE;5;0;23
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;1;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;246;Javno zdravje v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;338;Urgentna medicina v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;401;Čeljustna in zobna ortopedija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;446;Javno zdravje v zobozdravstveni dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;544;Zdravstvena nega v drugih dejavnostih;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;701;Druge obveznosti ZZZS;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;00;ZD IVANČNA GORICA;;CESTA 2. GRUPE ODREDOV 16;1295 IVANČNA GORICA;714;Zobotehnika;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;01;ZD IVANČNA GORICA;AMBULANTA ZAGRADEC;ZAGRADEC 31;1303 ZAGRADEC;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;02;ZD IVANČNA GORICA;AMBULANTA OŠ STIČNA;C.II GRUPE ODREDOV 3;1295 IVANČNA GORICA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05844;;05844;;03;ZD IVANČNA GORICA;AMBULANTA OŠ F.VESEL;ŠENTVID PRI STIČNI;1296 ŠENTVID PRI STIČNI;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;039;IVANČNA GORICA;5;0;19
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;230;Psihiatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;1;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;446;Javno zdravje v zobozdravstveni dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
05900;;05900;;00;ZDŠ LJUBLJANA;;AŠKERČEVA CESTA 4;1000 LJUBLJANA;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;061;LJUBLJANA;5;0;14
